Customer_ID,txn_count,revenue_total,revenue_mean,quantity_total,rating_mean
CUST00019840,4,213503.53999999998,53375.884999999995,6,4.5
CUST00019841,8,275622.26,34452.7825,9,4.666666666666667
CUST00019842,5,68433.31999999999,13686.663999999999,7,4.5
CUST00019843,2,1345.9099999999999,672.9549999999999,3,5.0
CUST00019844,5,199558.16999999998,39911.634,10,4.25
CUST00019845,5,240973.86,48194.772,6,4.666666666666667
CUST00019846,6,204685.01,34114.168333333335,9,4.0
CUST00019847,7,74118.54999999999,10588.364285714284,8,4.0
CUST00019848,2,199596.58000000002,99798.29000000001,5,4.0
CUST00019849,10,42852.39000000001,4285.2390000000005,13,4.6
CUST00019850,10,218358.62,21835.862,15,4.333333333333333
CUST00019851,2,77339.58,38669.79,3,4.0
CUST00019852,6,13333.55,2222.258333333333,6,4.666666666666667
CUST00019853,4,114714.34,28678.585,4,5.0
CUST00019854,3,26520.59,8840.196666666667,3,5.0
CUST00019855,2,6409.54,3204.77,2,0.0
CUST00019856,6,176968.56,29494.76,6,4.25
CUST00019857,7,207554.19999999998,29650.6,8,4.333333333333333
CUST00019858,3,99816.04000000001,33272.013333333336,3,4.0
CUST00019859,9,177583.02000000002,19731.44666666667,11,4.8
CUST00019860,10,153011.22,15301.122,10,4.5
CUST00019861,3,65131.38,21710.46,3,4.0
CUST00019862,5,79921.83,15984.366,9,0.0
CUST00019863,6,135988.16,22664.693333333333,9,4.666666666666667
CUST00019864,5,29293.589999999997,5858.717999999999,6,4.25
CUST00019865,5,53892.13999999999,10778.427999999998,6,4.666666666666667
CUST00019866,5,104770.52,20954.104,5,5.0
CUST00019867,7,212699.68,30385.66857142857,8,4.5
CUST00019868,7,87129.75,12447.107142857143,9,4.5
CUST00019869,7,216527.66999999998,30932.524285714284,7,4.5
CUST00019870,11,367366.75,33396.97727272727,14,4.571428571428571
CUST00019871,4,151927.38,37981.845,5,4.5
CUST00019872,3,74993.2,24997.733333333334,3,4.5
CUST00019873,7,264640.93,37805.84714285714,8,4.25
CUST00019874,3,18547.94,6182.6466666666665,5,4.333333333333333
CUST00019875,3,21116.66,7038.886666666666,3,0.0
CUST00019876,7,81848.29,11692.612857142856,11,3.75
CUST00019877,9,123810.84,13756.76,11,4.0
CUST00019878,9,152212.05,16912.449999999997,12,4.5
CUST00019879,6,136144.85,22690.808333333334,6,4.333333333333333
CUST00019880,4,52867.45,13216.8625,4,4.0
CUST00019881,9,323483.75,35942.63888888889,10,4.75
CUST00019882,11,261801.44,23800.13090909091,14,4.166666666666667
CUST00019883,4,9080.15,2270.0375,4,4.5
CUST00019884,5,229263.59999999998,45852.719999999994,6,4.8
CUST00019885,9,403909.64,44878.84888888889,11,4.4
CUST00019886,10,382942.92999999993,38294.29299999999,12,4.428571428571429
CUST00019887,7,221692.13,31670.304285714286,8,3.75
CUST00019888,4,16282.759999999998,4070.6899999999996,4,5.0
CUST00019889,6,126031.97,21005.328333333335,6,4.0
CUST00019890,3,29298.989999999998,9766.33,4,4.5
CUST00019891,5,163252.01,32650.402000000002,8,5.0
CUST00019892,7,227100.27,32442.895714285714,7,4.666666666666667
CUST00019893,8,242898.50999999998,30362.313749999998,11,4.5
CUST00019894,8,39313.46,4914.1825,8,4.25
CUST00019895,5,38058.36,7611.6720000000005,6,5.0
CUST00019896,2,6250.84,3125.42,2,5.0
CUST00019897,9,62626.22,6958.468888888889,10,4.25
CUST00019898,8,47890.64,5986.33,9,4.4
CUST00019899,7,37779.630000000005,5397.090000000001,8,5.0
CUST00019900,3,13418.61,4472.87,3,5.0
CUST00019901,6,109801.48000000001,18300.24666666667,8,4.333333333333333
CUST00019902,10,170975.35,17097.535,13,5.0
CUST00019903,3,99254.09,33084.69666666666,3,0.0
CUST00019904,6,42544.25,7090.708333333333,6,3.5
CUST00019905,7,53637.340000000004,7662.477142857143,10,4.666666666666667
CUST00019906,4,181265.25,45316.3125,6,3.6666666666666665
CUST00019907,4,29820.68,7455.17,4,4.333333333333333
CUST00019908,10,50312.56,5031.255999999999,15,4.2
CUST00019909,6,316819.39,52803.23166666667,6,3.75
CUST00019910,8,178107.72999999998,22263.466249999998,8,4.5
CUST00019911,6,144009.19,24001.531666666666,7,4.0
CUST00019912,4,303826.97,75956.7425,5,5.0
CUST00019913,8,115055.4,14381.925,10,4.666666666666667
CUST00019914,8,323543.24,40442.905,10,5.0
CUST00019915,6,78145.32,13024.220000000001,8,5.0
CUST00019916,11,178332.86000000002,16212.078181818184,13,4.6
CUST00019917,4,199757.78999999998,49939.447499999995,6,4.333333333333333
CUST00019918,12,444868.16000000003,37072.34666666667,18,4.833333333333333
CUST00019919,5,204121.34000000003,40824.268000000004,6,5.0
CUST00019920,4,266024.57999999996,66506.14499999999,5,3.0
CUST00019921,9,284524.73000000004,31613.85888888889,12,4.5
CUST00019922,6,70335.77,11722.628333333334,6,4.0
CUST00019923,6,154487.95,25747.99166666667,8,4.5
CUST00019924,5,46397.43,9279.486,5,4.666666666666667
CUST00019925,3,155498.86,51832.95333333333,4,5.0
CUST00019926,11,212048.08999999997,19277.099090909087,12,4.555555555555555
CUST00019927,7,298451.19,42635.88428571429,10,5.0
CUST00019928,5,32993.46,6598.692,5,4.666666666666667
CUST00019929,4,191873.18000000002,47968.295000000006,5,4.5
CUST00019930,6,225674.32,37612.386666666665,8,4.333333333333333
CUST00019931,8,176582.7,22072.8375,10,4.333333333333333
CUST00019932,5,102949.87,20589.974,6,4.5
CUST00019933,5,11015.21,2203.042,7,4.333333333333333
CUST00019934,9,244545.09,27171.676666666666,12,4.0
CUST00019935,5,27846.399999999998,5569.28,5,4.666666666666667
CUST00019936,6,299624.43,49937.405,6,5.0
CUST00019937,5,31253.48,6250.696,5,5.0
CUST00019938,7,65912.11,9416.015714285715,10,4.4
CUST00019939,5,105061.78,21012.356,6,4.0
CUST00019940,5,51740.89,10348.178,6,4.5
CUST00019941,11,261850.21999999997,23804.565454545453,16,4.0
CUST00019942,5,93385.25,18677.05,6,4.0
CUST00019943,5,73175.66,14635.132000000001,6,4.333333333333333
CUST00019944,2,2694.23,1347.115,2,4.0
CUST00019945,5,151613.31,30322.662,7,4.5
CUST00019946,5,179443.43000000002,35888.686,5,5.0
CUST00019947,9,281677.8,31297.533333333333,10,4.4
CUST00019948,8,244608.03,30576.00375,11,4.5
CUST00019949,8,103282.98999999999,12910.373749999999,10,4.666666666666667
CUST00019950,7,68083.07,9726.152857142859,7,5.0
CUST00019951,5,66719.03,13343.806,6,4.25
CUST00019952,7,203809.88,29115.697142857145,8,4.4
CUST00019953,5,344334.93,68866.986,10,4.666666666666667
CUST00019954,10,160831.5,16083.15,12,4.166666666666667
CUST00019955,9,159916.88,17768.542222222222,11,4.5
CUST00019956,4,66865.68,16716.42,5,4.333333333333333
CUST00019957,6,70368.20999999999,11728.034999999998,7,4.75
CUST00019958,8,347936.30000000005,43492.037500000006,9,4.142857142857143
CUST00019959,6,117994.15,19665.691666666666,6,5.0
CUST00019960,9,276684.63,30742.736666666668,10,5.0
CUST00019961,6,145071.44999999998,24178.574999999997,6,4.0
CUST00019962,5,295106.38,59021.276,10,4.0
CUST00019963,9,334173.52,37130.391111111116,12,4.75
CUST00019964,3,38293.75,12764.583333333334,3,4.0
CUST00019965,10,66198.71,6619.871000000001,12,4.4
CUST00019966,5,170404.75,34080.95,5,4.333333333333333
CUST00019967,4,118382.49,29595.6225,4,4.0
CUST00019968,4,97201.0,24300.25,4,4.0
CUST00019969,7,43312.22,6187.46,7,4.0
CUST00019970,6,255760.99,42626.831666666665,8,3.5
CUST00019971,5,391850.81999999995,78370.16399999999,8,4.5
CUST00019972,3,56241.51,18747.170000000002,3,0.0
CUST00019973,5,74027.09,14805.418,6,4.5
CUST00019974,6,291126.17000000004,48521.02833333334,7,4.0
CUST00019975,6,115396.84000000001,19232.806666666667,8,3.5
CUST00019976,9,179644.61,19960.51222222222,10,4.75
CUST00019977,9,50250.06,5583.34,11,4.666666666666667
CUST00019978,2,171609.54,85804.77,3,0.0
CUST00019979,5,66023.44,13204.688,6,4.5
CUST00019980,2,17014.89,8507.445,2,4.0
CUST00019981,8,55202.55,6900.31875,10,5.0
CUST00019982,4,145759.74,36439.935,4,5.0
CUST00019983,8,328819.22000000003,41102.402500000004,12,4.2
CUST00019984,2,41577.64,20788.82,2,0.0
CUST00019985,6,73236.04,12206.006666666666,7,0.0
CUST00019986,5,97380.70999999999,19476.142,7,4.25
CUST00019987,7,40959.07000000001,5851.295714285715,9,4.5
CUST00019988,6,432306.56999999995,72051.09499999999,8,4.333333333333333
CUST00019989,4,63438.31999999999,15859.579999999998,6,5.0
CUST00019990,8,14474.880000000001,1809.3600000000001,10,4.0
CUST00019991,7,144368.82,20624.117142857143,8,4.333333333333333
CUST00019993,9,336766.38,37418.486666666664,12,4.0
CUST00019994,5,72333.78,14466.756,6,4.5
CUST00019995,9,18155.77,2017.3077777777778,12,4.0
CUST00019996,7,16903.33,2414.761428571429,7,4.333333333333333
CUST00019997,2,1456.13,728.065,2,5.0
CUST00019998,4,23693.51,5923.3775,5,4.333333333333333
CUST00019999,1,2591.61,2591.61,1,0.0
CUST00020000,5,18777.510000000002,3755.5020000000004,5,3.0
CUST00020001,10,174344.46,17434.446,12,5.0
CUST00020002,4,19885.18,4971.295,5,4.5
CUST00020003,4,158395.65,39598.9125,4,4.666666666666667
CUST00020004,5,26060.3,5212.0599999999995,5,4.333333333333333
CUST00020005,5,201981.96999999997,40396.39399999999,5,4.666666666666667
CUST00020006,5,236006.72000000003,47201.344000000005,6,4.5
CUST00020007,8,14055.050000000001,1756.8812500000001,9,5.0
CUST00020008,7,74857.37000000001,10693.910000000002,9,4.666666666666667
CUST00020009,10,54215.09999999999,5421.509999999999,12,4.0
CUST00020010,5,149573.54,29914.708000000002,8,5.0
CUST00020011,6,231523.01,38587.168333333335,7,4.333333333333333
CUST00020012,7,51526.3,7360.900000000001,9,4.25
CUST00020013,5,46104.37,9220.874,6,4.666666666666667
CUST00020014,13,320690.95999999996,24668.53538461538,14,4.5
CUST00020015,5,59259.02,11851.804,5,5.0
CUST00020016,12,314342.62,26195.218333333334,13,4.333333333333333
CUST00020017,5,25324.59,5064.918,5,4.0
CUST00020018,5,23062.18,4612.436,5,4.75
CUST00020019,9,244928.63,27214.292222222222,10,4.2
CUST00020020,7,131952.59999999998,18850.371428571427,8,4.5
CUST00020021,9,292864.29000000004,32540.47666666667,11,4.333333333333333
CUST00020022,4,168949.83000000002,42237.457500000004,5,5.0
CUST00020023,7,181492.12,25927.445714285714,8,4.0
CUST00020024,7,136154.14,19450.59142857143,7,4.75
CUST00020025,3,108905.04000000001,36301.68,4,5.0
CUST00020026,7,260781.57,37254.51,9,4.333333333333333
CUST00020027,7,142640.6,20377.22857142857,8,4.75
CUST00020028,5,158994.88,31798.976000000002,5,4.5
CUST00020029,4,132142.91,33035.7275,5,5.0
CUST00020030,7,47280.95,6754.421428571428,9,4.0
CUST00020031,9,55844.54,6204.948888888889,9,4.25
CUST00020032,9,309063.94999999995,34340.438888888886,10,4.142857142857143
CUST00020033,3,108649.91,36216.636666666665,3,4.5
CUST00020034,6,14468.56,2411.4266666666667,7,4.2
CUST00020035,6,267887.33999999997,44647.88999999999,8,0.0
CUST00020036,4,296628.4,74157.1,6,5.0
CUST00020037,8,23486.25,2935.78125,14,4.333333333333333
CUST00020038,9,52727.73,5858.636666666667,10,3.5
CUST00020039,6,102519.03000000001,17086.505,7,4.5
CUST00020040,6,164034.26,27339.043333333335,7,4.25
CUST00020041,3,10156.86,3385.6200000000003,3,5.0
CUST00020042,5,249367.34,49873.468,6,4.0
CUST00020043,6,124176.18,20696.03,7,4.666666666666667
CUST00020044,6,224226.13999999998,37371.02333333333,7,4.5
CUST00020045,10,329931.31000000006,32993.13100000001,11,4.0
CUST00020046,7,331955.43999999994,47422.20571428571,8,4.666666666666667
CUST00020047,7,144600.92,20657.274285714288,8,3.8
CUST00020048,5,185147.88999999998,37029.577999999994,5,4.5
CUST00020049,9,88143.01999999999,9793.668888888888,9,4.571428571428571
CUST00020050,4,27170.68,6792.67,4,5.0
CUST00020051,8,408379.9600000001,51047.49500000001,9,4.666666666666667
CUST00020052,5,327343.68,65468.736,7,4.0
CUST00020053,8,131291.29,16411.41125,11,4.166666666666667
CUST00020054,7,237786.42,33969.48857142857,8,4.0
CUST00020055,5,254581.41999999998,50916.284,7,5.0
CUST00020056,4,62670.689999999995,15667.672499999999,4,4.0
CUST00020057,8,60295.85999999999,7536.982499999999,10,4.666666666666667
CUST00020058,3,100862.29999999999,33620.76666666666,3,5.0
CUST00020059,8,182462.68,22807.835,10,4.0
CUST00020060,4,131711.25,32927.8125,6,4.5
CUST00020061,5,69932.22,13986.444,5,4.333333333333333
CUST00020062,7,104997.66,14999.665714285715,8,4.333333333333333
CUST00020063,4,26019.239999999998,6504.8099999999995,5,4.5
CUST00020064,7,63456.73999999999,9065.24857142857,11,5.0
CUST00020065,6,65887.87999999999,10981.313333333332,8,4.5
CUST00020066,10,129927.77000000002,12992.777000000002,12,4.5
CUST00020067,7,19943.48,2849.0685714285714,8,3.5
CUST00020068,3,118920.15,39640.049999999996,4,4.5
CUST00020069,14,301763.61,21554.54357142857,15,4.571428571428571
CUST00020070,3,6388.15,2129.383333333333,5,5.0
CUST00020071,8,305934.58,38241.8225,13,5.0
CUST00020072,3,104053.23,34684.409999999996,4,5.0
CUST00020073,4,49906.270000000004,12476.567500000001,6,3.5
CUST00020074,5,43200.02,8640.003999999999,7,3.6666666666666665
CUST00020075,8,126039.87999999999,15754.984999999999,10,5.0
CUST00020076,6,285005.03,47500.83833333334,11,4.333333333333333
CUST00020077,6,264241.22,44040.20333333333,8,5.0
CUST00020078,6,68896.29000000001,11482.715000000002,7,5.0
CUST00020079,6,227022.37,37837.06166666667,7,4.25
CUST00020080,7,120313.51999999999,17187.645714285714,7,3.6666666666666665
CUST00020081,6,238738.04,39789.67333333333,6,4.333333333333333
CUST00020082,9,146130.88,16236.764444444445,12,5.0
CUST00020083,5,10435.7,2087.1400000000003,6,4.0
CUST00020084,4,162961.8,40740.45,5,4.333333333333333
CUST00020085,13,547245.9500000001,42095.84230769231,20,4.444444444444445
CUST00020086,3,11592.310000000001,3864.103333333334,3,5.0
CUST00020087,5,207133.47999999998,41426.695999999996,5,5.0
CUST00020088,6,64656.06,10776.01,6,3.5
CUST00020089,9,378016.98000000004,42001.88666666667,11,4.2
CUST00020090,6,140525.90999999997,23420.984999999997,10,4.0
CUST00020091,4,95115.51999999999,23778.879999999997,4,4.5
CUST00020092,5,47095.6,9419.119999999999,6,5.0
CUST00020093,7,199665.6,28523.657142857144,9,4.5
CUST00020094,9,217409.90000000002,24156.655555555557,12,4.5
CUST00020095,8,265283.31,33160.41375,16,4.5
CUST00020096,5,51194.759999999995,10238.952,5,4.0
CUST00020097,6,16430.6,2738.433333333333,7,5.0
CUST00020098,3,34608.47,11536.156666666668,3,5.0
CUST00020099,7,189909.00000000003,27129.85714285715,7,4.8
CUST00020100,13,88948.58,6842.198461538462,14,4.666666666666667
CUST00020101,9,379596.67,42177.40777777778,12,4.666666666666667
CUST00020102,10,373479.15,37347.915,13,4.333333333333333
CUST00020103,9,227143.13,25238.125555555554,12,4.5
CUST00020104,2,14124.509999999998,7062.254999999999,3,5.0
CUST00020105,10,254872.02000000002,25487.202,10,3.5
CUST00020106,8,52627.86,6578.4825,11,5.0
CUST00020107,10,197886.15999999997,19788.615999999998,13,3.5
CUST00020108,11,261665.44,23787.767272727273,13,4.714285714285714
CUST00020109,6,172791.04,28798.506666666668,7,4.6
CUST00020110,4,179070.83,44767.7075,4,5.0
CUST00020111,6,106811.75999999998,17801.959999999995,7,4.333333333333333
CUST00020112,8,187326.86,23415.8575,10,4.4
CUST00020113,7,273426.75,39060.96428571428,10,4.8
CUST00020114,4,171384.51,42846.1275,4,0.0
CUST00020115,7,335382.94,47911.84857142857,12,4.666666666666667
CUST00020116,7,68416.84,9773.834285714285,8,3.75
CUST00020117,9,100773.75,11197.083333333334,12,4.333333333333333
CUST00020118,2,46874.84,23437.42,4,0.0
CUST00020119,1,2731.3,2731.3,1,0.0
CUST00020120,8,24611.190000000002,3076.3987500000003,11,4.4
CUST00020121,3,105760.28,35253.426666666666,7,5.0
CUST00020122,3,111020.91,37006.97,3,0.0
CUST00020123,5,52814.100000000006,10562.820000000002,6,5.0
CUST00020124,6,58000.41,9666.735,8,0.0
CUST00020125,3,199894.69999999998,66631.56666666667,4,5.0
CUST00020126,5,91216.05,18243.21,6,4.0
CUST00020127,2,9272.59,4636.295,2,4.5
CUST00020128,9,328802.38,36533.59777777778,10,4.4
CUST00020129,8,237783.86000000002,29722.982500000002,9,4.25
CUST00020130,9,193717.93,21524.214444444442,11,4.4
CUST00020131,4,183038.63,45759.6575,6,4.0
CUST00020132,8,61415.17,7676.89625,11,4.4
CUST00020133,4,111208.41,27802.1025,4,4.333333333333333
CUST00020134,10,222589.01,22258.901,13,4.571428571428571
CUST00020135,9,159819.48,17757.72,9,4.5
CUST00020136,9,127576.19,14175.132222222222,9,4.125
CUST00020137,3,48887.39,16295.796666666667,3,4.333333333333333
CUST00020138,8,330142.94,41267.8675,8,5.0
CUST00020139,7,231382.3,33054.614285714284,8,4.5
CUST00020140,10,366684.89,36668.489,13,4.6
CUST00020141,3,118305.62,39435.206666666665,4,5.0
CUST00020142,9,355196.41,39466.26777777777,12,3.75
CUST00020143,4,18134.03,4533.5075,4,4.5
CUST00020144,11,94686.82,8607.892727272729,11,4.0
CUST00020145,7,199375.37,28482.195714285714,8,4.166666666666667
CUST00020146,2,16411.510000000002,8205.755000000001,2,4.0
CUST00020147,6,205852.91,34308.818333333336,6,4.75
CUST00020148,8,216264.0,27033.0,11,4.666666666666667
CUST00020149,3,11120.8,3706.933333333333,4,5.0
CUST00020150,9,83930.9,9325.655555555555,11,3.0
CUST00020151,7,171986.87000000002,24569.552857142862,7,5.0
CUST00020152,2,122573.19,61286.595,4,4.0
CUST00020153,2,11481.12,5740.56,2,4.0
CUST00020154,2,77911.75,38955.875,4,0.0
CUST00020155,6,121959.64,20326.606666666667,8,4.0
CUST00020156,6,86460.97,14410.161666666667,6,4.666666666666667
CUST00020157,7,90268.68999999999,12895.527142857141,10,5.0
CUST00020158,7,79777.14,11396.734285714285,11,4.666666666666667
CUST00020159,10,206339.78,20633.978,13,4.25
CUST00020160,3,50792.82,16930.94,5,5.0
CUST00020161,6,40270.92,6711.82,6,5.0
CUST00020162,6,175126.76,29187.793333333335,8,4.166666666666667
CUST00020163,8,206092.97999999995,25761.622499999994,10,5.0
CUST00020164,3,38172.549999999996,12724.183333333332,3,4.0
CUST00020165,10,69121.39,6912.139,11,4.714285714285714
CUST00020166,5,72256.35999999999,14451.271999999997,10,4.5
CUST00020167,3,240518.74,80172.91333333333,5,5.0
CUST00020168,7,130328.56999999999,18618.367142857143,9,4.714285714285714
CUST00020169,8,145105.15,18138.14375,8,4.666666666666667
CUST00020170,7,220851.85,31550.264285714286,8,5.0
CUST00020171,5,6290.6,1258.1200000000001,7,4.333333333333333
CUST00020172,6,179056.96999999997,29842.828333333327,7,4.0
CUST00020173,8,138051.27000000002,17256.408750000002,8,4.333333333333333
CUST00020174,4,79421.92,19855.48,7,4.0
CUST00020175,5,9643.55,1928.7099999999998,7,4.0
CUST00020176,9,322761.26,35862.362222222226,10,4.0
CUST00020177,11,316864.64,28805.876363636366,14,4.333333333333333
CUST00020178,2,19115.43,9557.715,4,4.0
CUST00020179,2,7626.51,3813.255,2,3.5
CUST00020180,7,18605.86,2657.98,9,4.2
CUST00020181,5,180910.14,36182.028000000006,7,5.0
CUST00020182,6,299565.93,49927.655,8,4.0
CUST00020183,12,67184.44,5598.703333333334,14,4.714285714285714
CUST00020184,10,167347.55,16734.754999999997,10,4.166666666666667
CUST00020185,7,324626.66000000003,46375.23714285715,8,4.666666666666667
CUST00020186,8,10742.79,1342.84875,10,4.5
CUST00020187,6,205918.76,34319.793333333335,8,4.6
CUST00020188,6,155261.9,25876.983333333334,9,4.5
CUST00020189,9,80730.1,8970.011111111111,10,4.4
CUST00020190,4,95054.67,23763.6675,4,0.0
CUST00020191,5,68883.68,13776.735999999999,6,4.5
CUST00020192,2,73256.3,36628.15,2,5.0
CUST00020193,3,266425.97000000003,88808.65666666668,4,5.0
CUST00020194,5,169914.48,33982.896,6,4.666666666666667
CUST00020195,4,51498.79,12874.6975,4,5.0
CUST00020196,8,184076.62,23009.5775,11,5.0
CUST00020197,7,337385.1,48197.87142857142,8,5.0
CUST00020198,8,39631.229999999996,4953.9037499999995,8,4.25
CUST00020199,4,9858.380000000001,2464.5950000000003,5,4.5
CUST00020200,10,177595.95,17759.595,11,5.0
CUST00020201,6,75178.61,12529.768333333333,8,5.0
CUST00020202,4,156321.09,39080.2725,5,4.25
CUST00020203,4,119573.6,29893.4,4,4.0
CUST00020204,6,51022.62,8503.77,6,4.25
CUST00020205,6,280570.13,46761.68833333333,6,4.25
CUST00020206,5,211011.86,42202.371999999996,8,4.0
CUST00020207,7,130303.18,18614.739999999998,7,4.666666666666667
CUST00020208,5,153278.82,30655.764000000003,6,4.0
CUST00020209,7,24985.4,3569.342857142857,10,4.8
CUST00020210,6,45295.350000000006,7549.225000000001,6,4.666666666666667
CUST00020211,3,82531.07,27510.35666666667,3,5.0
CUST00020212,5,35697.36,7139.472,5,5.0
CUST00020213,4,131103.94999999998,32775.987499999996,7,4.0
CUST00020214,5,22919.3,4583.86,5,4.5
CUST00020215,7,151367.06000000003,21623.86571428572,8,4.8
CUST00020216,9,50029.51999999999,5558.8355555555545,11,4.5
CUST00020217,9,234202.92,26022.54666666667,13,5.0
CUST00020218,5,79220.75,15844.15,7,4.0
CUST00020219,8,168918.07,21114.75875,9,4.5
CUST00020220,7,27327.680000000004,3903.9542857142865,10,4.4
CUST00020221,8,309761.07999999996,38720.134999999995,8,4.25
CUST00020222,3,120525.69,40175.23,4,5.0
CUST00020223,5,7160.030000000001,1432.006,5,5.0
CUST00020224,6,241374.12,40229.02,7,5.0
CUST00020225,2,73762.37,36881.185,2,0.0
CUST00020226,5,73065.99,14613.198,8,4.666666666666667
CUST00020227,9,123168.71,13685.412222222223,9,4.0
CUST00020228,5,8823.89,1764.7779999999998,6,4.0
CUST00020229,2,98311.76,49155.88,2,4.0
CUST00020230,4,124276.77000000002,31069.192500000005,6,4.0
CUST00020231,7,169606.12,24229.445714285714,8,4.4
CUST00020232,11,155887.64,14171.603636363638,12,4.428571428571429
CUST00020233,12,196890.82,16407.568333333333,13,4.4
CUST00020234,9,136064.85,15118.316666666668,14,4.5
CUST00020235,11,109754.61,9977.691818181818,13,4.6
CUST00020236,7,69605.3,9943.614285714286,9,4.5
CUST00020237,7,204064.19000000003,29152.027142857147,11,4.5
CUST00020238,7,178390.68999999997,25484.38428571428,10,4.0
CUST00020239,5,527442.87,105488.574,7,4.333333333333333
CUST00020240,7,134936.23,19276.604285714286,8,5.0
CUST00020241,11,352972.25999999995,32088.38727272727,12,4.333333333333333
CUST00020242,6,157439.24000000002,26239.873333333337,8,4.0
CUST00020243,9,108540.69,12060.076666666668,11,4.4
CUST00020244,6,11202.54,1867.0900000000001,10,4.666666666666667
CUST00020245,8,240817.61000000002,30102.201250000002,11,5.0
CUST00020246,6,179465.5,29910.916666666668,6,4.333333333333333
CUST00020247,8,262716.76999999996,32839.596249999995,10,4.0
CUST00020248,6,224300.29,37383.38166666667,8,4.25
CUST00020249,8,82642.19,10330.27375,12,4.4
CUST00020250,5,100072.13,20014.426,9,3.5
CUST00020251,8,163875.67999999996,20484.459999999995,9,4.333333333333333
CUST00020252,5,151777.78,30355.556,6,0.0
CUST00020253,6,52010.0,8668.333333333334,6,3.5
CUST00020254,6,37282.549999999996,6213.758333333332,9,4.0
CUST00020255,6,305907.4,50984.56666666667,7,4.333333333333333
CUST00020256,6,51349.76,8558.293333333333,7,5.0
CUST00020257,6,300176.7,50029.450000000004,6,4.5
CUST00020258,8,42781.31,5347.66375,11,4.333333333333333
CUST00020259,6,214960.05,35826.674999999996,8,4.333333333333333
CUST00020260,6,27735.5,4622.583333333333,6,4.333333333333333
CUST00020261,2,9906.08,4953.04,2,4.5
CUST00020262,7,171404.81,24486.40142857143,7,4.5
CUST00020263,5,86773.0,17354.6,8,4.5
CUST00020264,7,594825.7300000001,84975.1042857143,12,4.5
CUST00020265,13,489929.95999999996,37686.92,17,4.75
CUST00020266,5,138422.07,27684.414,6,3.75
CUST00020267,5,48022.24999999999,9604.449999999999,7,4.0
CUST00020268,6,280683.27,46780.545000000006,7,4.0
CUST00020269,4,76114.54999999999,19028.637499999997,4,4.0
CUST00020270,4,4840.610000000001,1210.1525000000001,7,0.0
CUST00020271,7,59366.27,8480.895714285714,9,4.5
CUST00020272,8,138227.78,17278.4725,10,3.6
CUST00020273,4,23753.53,5938.3825,4,5.0
CUST00020274,8,50686.729999999996,6335.8412499999995,14,4.4
CUST00020275,7,21764.82,3109.2599999999998,8,5.0
CUST00020276,7,258294.81,36899.258571428574,8,4.5
CUST00020277,6,188297.57,31382.928333333333,7,5.0
CUST00020278,14,372112.19000000006,26579.442142857148,14,4.285714285714286
CUST00020279,1,15977.34,15977.34,3,5.0
CUST00020280,7,877895.4299999999,125413.63285714285,12,4.0
CUST00020281,7,185551.94,26507.420000000002,8,4.666666666666667
CUST00020282,8,16850.09,2106.26125,11,5.0
CUST00020283,8,309155.33999999997,38644.417499999996,11,5.0
CUST00020284,7,29477.63,4211.09,9,4.75
CUST00020285,7,223200.96999999997,31885.852857142854,8,5.0
CUST00020286,5,122404.31000000001,24480.862,6,4.5
CUST00020287,12,239675.49,19972.9575,13,5.0
CUST00020288,8,150857.68999999997,18857.211249999997,9,4.0
CUST00020289,2,16087.06,8043.53,4,0.0
CUST00020290,17,803191.25,47246.544117647056,21,4.2
CUST00020291,3,31942.760000000002,10647.586666666668,4,4.5
CUST00020292,9,457516.2,50835.13333333333,13,5.0
CUST00020293,5,42891.130000000005,8578.226,6,4.5
CUST00020294,7,146052.51,20864.644285714287,9,5.0
CUST00020295,6,242826.44999999998,40471.075,6,4.666666666666667
CUST00020296,10,487567.05999999994,48756.70599999999,12,4.0
CUST00020297,9,88114.94,9790.548888888889,11,4.5
CUST00020298,11,44096.21,4008.7463636363636,14,4.5
CUST00020299,2,94247.43,47123.715,3,5.0
CUST00020300,7,24690.290000000005,3527.1842857142865,10,4.5
CUST00020301,5,25003.89,5000.778,5,4.333333333333333
CUST00020302,7,41353.810000000005,5907.687142857144,10,5.0
CUST00020303,11,390177.67000000004,35470.69727272727,15,4.333333333333333
CUST00020304,7,359885.9,51412.27142857143,9,4.333333333333333
CUST00020305,6,275196.26999999996,45866.04499999999,9,5.0
CUST00020306,2,22680.63,11340.315,3,5.0
CUST00020307,5,50745.72,10149.144,6,4.5
CUST00020308,5,124470.81,24894.162,7,5.0
CUST00020309,6,58215.08,9702.513333333334,7,3.6666666666666665
CUST00020310,8,104946.65,13118.33125,8,4.6
CUST00020311,4,94455.65999999999,23613.914999999997,5,4.5
CUST00020312,8,173965.22999999998,21745.653749999998,10,4.5
CUST00020313,5,194300.63999999998,38860.128,7,4.666666666666667
CUST00020314,9,202309.90000000002,22478.87777777778,10,4.5
CUST00020315,5,8621.320000000002,1724.2640000000004,8,4.666666666666667
CUST00020316,4,241016.12,60254.03,6,4.5
CUST00020317,10,334684.18,33468.418,13,4.0
CUST00020318,6,195533.98,32588.99666666667,8,4.5
CUST00020319,4,261995.76,65498.94,6,5.0
CUST00020320,8,49777.990000000005,6222.248750000001,10,4.4
CUST00020321,6,200282.13,33380.355,7,4.0
CUST00020322,6,259953.32,43325.55333333334,7,4.666666666666667
